n,strategy_name,handoff_strategy_name,job_name,dataset_source,original_run23_candidate_id,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_frame_time,extracted_fields,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,patched_after_cool_initialInc_failure,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,u2_rank_combined172_within_n,target_u2_score_combined172_rank,u2_cost_minmax_combined172_within_n,peeq_rank_combined172_within_n,target_peeq_score_combined172_rank,peeq_cost_minmax_combined172_within_n,surfaceT_rank_combined172_within_n,target_surfaceT_score_combined172_rank,surfaceT_cost_minmax_combined172_within_n,mises_rank_combined172_within_n,target_mises_score_combined172_rank,mises_cost_minmax_combined172_within_n,target_reward_combined172_u2_primary,u2_percentile_combined172_within_n,reward_percentile_combined172_within_n,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_mises_within_n,is_new_best_combined_reward_within_n,rank_U2_run27_within_n,score_U2_run27_within_n,cost_u2_run27_within_n,rank_PEEQ_run27_within_n,score_PEEQ_run27_within_n,cost_peeq_run27_within_n,rank_SurfaceT_run27_within_n,score_SurfaceT_run27_within_n,cost_surfaceT_run27_within_n,rank_MISES_run27_within_n,score_MISES_run27_within_n,cost_mises_run27_within_n,reward_run27_u2_primary,rank_reward_run27_within_n,batch_name,N32_informed,native_validation_N,includes_N32_case,original_run33_candidate_id,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance_to_combined172_plus_N32,metric_semantic_warning,legacy_compatibility_status,notes,rank_U2_run36_within_n,score_U2_run36_within_n,cost_u2_run36_within_n,rank_PEEQ_run36_within_n,score_PEEQ_run36_within_n,cost_peeq_run36_within_n,rank_SurfaceT_run36_within_n,score_SurfaceT_run36_within_n,cost_surfaceT_run36_within_n,rank_Mises_run36_within_n,score_Mises_run36_within_n,cost_mises_run36_within_n,reward_run36_u2_primary,rank_reward_run36_within_n,u2_rank_combined204_within_n,target_u2_score_combined204_rank,u2_cost_minmax_combined204_within_n,peeq_rank_combined204_within_n,target_peeq_score_combined204_rank,peeq_cost_minmax_combined204_within_n,surfaceT_rank_combined204_within_n,target_surfaceT_score_combined204_rank,surfaceT_cost_minmax_combined204_within_n,mises_rank_combined204_within_n,target_mises_score_combined204_rank,mises_cost_minmax_combined204_within_n,target_reward_combined204_u2_primary,reward_rank_combined204_within_n,combined204_pareto_flag_u2_peeq,combined204_pareto_flag_u2_peeq_surfaceT_mises,legacy_source_category,peeq_metric_source,mises_metric_source,peeq_metric_semantics,mises_metric_semantics,final_cooling_success,source_file,source_row_index,duplicate_group_id,duplicate_aliases,compatibility_status,mises_source_missing,mises_rank_fill_policy,mises_rank_fill_value,u2_rank_within_n32,target_u2_score_n32_rank,peeq_rank_within_n32,target_peeq_score_n32_rank,surfaceT_rank_within_n32,target_surfaceT_score_n32_rank,mises_rank_within_n32,target_mises_score_n32_rank,target_reward_n32_legacy_mapped_u2_primary,target_reward_n32_strict_u2_surfaceT,reward_n32_legacy_mapped_rank,reward_n32_strict_rank,u2_rank_combined204_plus_N32_within_n,target_u2_score_combined204_plus_N32_rank,u2_cost_minmax_combined204_plus_N32_within_n,peeq_rank_combined204_plus_N32_within_n,target_peeq_score_combined204_plus_N32_rank,peeq_cost_minmax_combined204_plus_N32_within_n,surfaceT_rank_combined204_plus_N32_within_n,target_surfaceT_score_combined204_plus_N32_rank,surfaceT_cost_minmax_combined204_plus_N32_within_n,mises_rank_combined204_plus_N32_within_n,target_mises_score_combined204_plus_N32_rank,mises_cost_minmax_combined204_plus_N32_within_n,target_reward_combined204_plus_N32_mapped_u2_primary,reward_rank_combined204_plus_N32_within_n,target_reward_combined204_plus_N32_strict_u2_surfaceT
32,RL20_A10_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,24,4,6,10,12,14,16,18,22,8,2,26,28,30,20]",,97325bb9d333eea1,0.00019140293,0.1427520199120044,0.0044110063865949,4.4110063865949e-09,1.9332773546666664,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,87.0,,RL20_A10_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,123.0,0.6314199395770392,57.0,0.8308157099697885,80.0,0.7613293051359517,65.0,0.8066465256797584,0.6930513595166163,0.6574018126888217,82.0,119.0,123.0,0.6314199395770392,0.1238314299890344,57.0,0.8308157099697885,0.11806629512005262,80.0,0.7613293051359517,0.06379380867405052,65.0,0.8066465256797584,0.005559582744232899,0.6930513595166163,82.0,0.6574018126888217
32,RL20_A11_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,28,4,6,2,8,10,12,14,16,18,20,22,24,26,0,30]",,e85454343e3b59f2,0.00010101545,0.1466953812539577,0.0056904322486372,5.6904322486372e-09,1.9332795733333328,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,88.0,,RL20_A11_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,59.0,0.824773413897281,229.0,0.3111782477341389,115.0,0.6555891238670695,193.0,0.4199395770392748,0.6848942598187312,0.7909365558912388,86.0,64.0,59.0,0.824773413897281,0.046270866562444876,229.0,0.31117824773413894,0.21782291880595334,115.0,0.6555891238670695,0.08782359541966764,193.0,0.41993957703927487,0.01316743281312448,0.6848942598187312,86.0,0.7909365558912388
32,RL20_A12_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,26,4,6,8,10,12,14,16,18,20,22,24,2,28,30]",,b28238408a67e793,7.80725e-05,0.1452458722144365,0.0033981755106187,3.3981755106187e-09,1.9332775466666667,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,89.0,,RL20_A12_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,25.0,0.9274924471299092,173.0,0.4803625377643504,57.0,0.8308157099697885,75.0,0.7764350453172205,0.8208459214501511,0.9081570996978852,10.0,11.0,25.0,0.9274924471299093,0.026583758030731496,173.0,0.48036253776435045,0.18115416967397469,57.0,0.8308157099697885,0.04477112773477777,75.0,0.7764350453172205,0.006217954386069285,0.8208459214501511,10.0,0.9081570996978852
32,RL20_A13_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,4,0,24,6,10,12,14,16,18,22,8,2,26,28,30,20]",,e7b7b8a57d51f333,0.00020274305,0.1431130811572075,0.0062368281959343,6.2368281959342995e-09,1.9332775253333327,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,90.0,,RL20_A13_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,131.0,0.607250755287009,70.0,0.7915407854984894,135.0,0.595166163141994,72.0,0.7854984894259819,0.6518126888217523,0.6048338368580061,108.0,138.0,131.0,0.607250755287009,0.13356226988550168,70.0,0.7915407854984894,0.1272001907085932,135.0,0.595166163141994,0.09808583763451562,72.0,0.7854984894259819,0.006144801979305812,0.6518126888217523,108.0,0.6048338368580061
32,RL20_A14_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,30,2,4,6,8,10,12,14,16,18,20,22,24,26,28,0]",,b01854d7dd351eff,0.00011135873,0.1468889059126377,0.0057335652994692,5.7335652994692e-09,1.933281152,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,91.0,,RL20_A14_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,70.0,0.7915407854984894,237.0,0.2870090634441088,117.0,0.649546827794562,238.5,0.2824773413897281,0.6509818731117825,0.763141993957704,109.0,78.0,70.0,0.7915407854984894,0.05514632834630006,237.0,0.2870090634441088,0.22271858138307857,117.0,0.649546827794562,0.08863370723929767,238.5,0.28247734138972813,0.018580710749160196,0.6509818731117825,109.0,0.763141993957704
32,RL20_A15_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,24,4,6,8,10,12,14,16,18,20,22,2,26,28,30]",,8c10c86abce25016,6.209749e-05,0.1447494466602802,0.0033929840362046,3.3929840362046e-09,1.933277184,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,92.0,,RL20_A15_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,6.0,0.9848942598187312,145.0,0.5649546827794563,56.0,0.8338368580060422,55.5,0.8353474320241692,0.8783232628398793,0.9546827794561934,1.0,4.0,6.0,0.9848942598187311,0.012875766875923312,145.0,0.5649546827794563,0.16859591469815638,56.0,0.8338368580060422,0.044673623043988565,55.5,0.8353474320241692,0.004974363509159987,0.8783232628398793,1.0,0.9546827794561934
32,RL20_A16_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,27,29,31,25,28,2,4,6,8,10,14,16,18,22,24,26,0,30,12,20]",,5797b3708022aab4,0.00015562683,0.1435246416926384,0.004982728954125,4.982728954125e-09,1.9332797866666669,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,93.0,,RL20_A16_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,103.0,0.6918429003021148,85.0,0.7462235649546828,88.0,0.7371601208459215,199.0,0.4018126888217522,0.6927492447129909,0.7009063444108762,83.0,100.0,103.0,0.6918429003021148,0.09313232793191312,85.0,0.7462235649546828,0.1376115849219907,88.0,0.7371601208459215,0.07453172775400012,199.0,0.40181268882175225,0.013898956860962946,0.6927492447129909,83.0,0.7009063444108762
32,RL20_A17_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,29,25,31,27,26,6,0,8,4,14,10,16,18,20,12,22,24,28,2,30]",,d463c28bd94ef496,0.000228659,0.1443679258227348,0.0071527416347841,7.1527416347841e-09,1.9332775253333327,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,94.0,,RL20_A17_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,140.0,0.5800604229607251,121.0,0.6374622356495468,173.0,0.4803625377643504,72.0,0.7854984894259819,0.591842900302115,0.5601208459214502,152.0,156.0,140.0,0.5800604229607251,0.15580047902392796,121.0,0.6374622356495468,0.15894444547710526,173.0,0.48036253776435045,0.11528824479695413,72.0,0.7854984894259819,0.006144801979305812,0.591842900302115,152.0,0.5601208459214502
32,RL20_A18_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,29,25,31,27,0,26,4,6,8,14,10,16,18,20,12,22,24,28,2,30]",,ad0dfa26fda9b48c,0.00018995393,0.1449585227668285,0.0040603929469682,4.0603929469682e-09,1.9332778453333328,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,95.0,,RL20_A18_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,121.0,0.6374622356495468,158.0,0.5256797583081572,71.0,0.7885196374622356,93.5,0.7205438066465257,0.6343655589123868,0.6676737160120846,115.0,116.0,121.0,0.6374622356495468,0.12258805804852752,158.0,0.5256797583081572,0.17388498781979958,71.0,0.7885196374622356,0.05720869387034621,93.5,0.7205438066465257,0.007242088047256534,0.6343655589123868,115.0,0.6676737160120846
32,RL20_A19_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,13,11,15,17,19,21,23,25,27,29,31,30,2,4,6,8,10,28,14,16,18,20,22,24,26,12,0]",,74f7fd9223ac2d99,8.8331086e-05,0.145116763561964,0.0068119323086563,6.8119323086562995e-09,1.9332801706666665,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,96.0,,RL20_A19_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,40.0,0.8821752265861027,163.0,0.5105740181268883,161.0,0.5166163141993958,213.0,0.3595166163141994,0.745166163141994,0.8090634441087613,50.0,54.0,40.0,0.8821752265861027,0.03538654476756854,163.0,0.5105740181268883,0.17788806186836553,161.0,0.5166163141993958,0.10888726786602371,213.0,0.3595166163141994,0.015215700140828743,0.745166163141994,50.0,0.8090634441087613
32,RL20_A20_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,25,23,27,29,31,2,26,0,6,8,10,12,14,16,18,20,22,24,28,4,30]",,99424eacb814303a,9.629112e-05,0.1444332153350115,0.0063697282517795,6.3697282517795e-09,1.93328192,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band,guard_proxy_not_literal_stage3_peeq_max,top_band_p95_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,97.0,,RL20_A20_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,source_value_used,,49.0,0.8549848942598187,126.0,0.6223564954682779,141.0,0.5770392749244713,252.5,0.2401812688821752,0.7499244712990937,0.7993957703927492,47.0,61.0,49.0,0.8549848942598187,0.04221696776348356,126.0,0.6223564954682779,0.1605960976443894,141.0,0.5770392749244713,0.10058192599351048,252.5,0.24018126888217528,0.021214197311937372,0.7499244712990937,47.0,0.7993957703927492
32,RLS_A01_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,24,4,6,10,14,16,12,18,22,8,2,26,28,30,20]",,7755a3f0fd182e00,0.00025763284,0.1424545582383871,0.0054239714006094,5.4239714006094e-09,1.9335673619335676,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band_missing_conservative_rank_fill,guard_proxy_not_literal_stage3_peeq_max,missing_top_band_p95_conservative_worst_observed_fill_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,98.0,,RLS_A01_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,1.0,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335676,147.0,0.5589123867069486,48.0,0.8580060422960725,106.0,0.6827794561933535,312.5,0.0589123867069486,0.6061178247734139,0.5836858006042297,143.0,145.0,147.0,0.5589123867069486,0.18066263200166177,48.0,0.8580060422960725,0.11054130066409933,106.0,0.6827794561933535,0.08281900895309156,312.5,0.05891238670694865,1.0,0.6061178247734139,143.0,0.5836858006042297
32,RLS_A02_V01,,,stage2_n32_legacy,,,,,,,"[1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,0,24,4,6,10,12,14,16,18,22,26,2,8,28,30,20]",,12aae4c7d36a8475,0.00020806359,0.1427622082829475,0.0061856716284972,6.1856716284972e-09,1.9335673619335676,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band_missing_conservative_rank_fill,guard_proxy_not_literal_stage3_peeq_max,missing_top_band_p95_conservative_worst_observed_fill_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,99.0,,RLS_A02_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,1.0,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335676,133.0,0.6012084592145015,58.0,0.8277945619335347,132.0,0.6042296072507554,312.5,0.0589123867069486,0.619712990936556,0.6018126888217523,129.0,140.5,133.0,0.6012084592145015,0.13812777033018392,58.0,0.8277945619335347,0.11832403398748295,132.0,0.6042296072507554,0.09712503057048688,312.5,0.05891238670694865,1.0,0.619712990936556,129.0,0.6018126888217523
32,RLS_A03_V01,,,stage2_n32_legacy,,,,,,,"[0,2,4,6,8,10,16,18,20,22,24,26,28,30,14,12,3,7,5,9,1,11,17,19,21,23,25,27,31,29,15,13]",,b920d17d6fc55bec,0.00016275814,0.1451293483376503,0.0041639221780338,4.1639221780337996e-09,1.9335673619335676,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band_missing_conservative_rank_fill,guard_proxy_not_literal_stage3_peeq_max,missing_top_band_p95_conservative_worst_observed_fill_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,100.0,,RLS_A03_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,1.0,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335676,109.0,0.6737160120845922,164.0,0.5075528700906344,74.0,0.7794561933534743,312.5,0.0589123867069486,0.6203172205438068,0.6948640483383687,128.0,104.0,109.0,0.6737160120845922,0.0992516314191845,164.0,0.5075528700906344,0.17820642344455456,74.0,0.7794561933534743,0.05915314834656957,312.5,0.05891238670694865,1.0,0.6203172205438068,128.0,0.6948640483383687
32,RLS_A04_V01,,,stage2_n32_legacy,,,,,,,"[0,2,4,6,8,18,16,10,20,22,24,26,28,30,14,12,9,7,5,3,1,11,17,19,21,23,29,25,27,31,15,13]",,7bcdc29a387e4650,0.00019760156,0.1431314518302679,0.0019298196401841,1.9298196401840997e-09,1.9335673619335676,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band_missing_conservative_rank_fill,guard_proxy_not_literal_stage3_peeq_max,missing_top_band_p95_conservative_worst_observed_fill_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,101.0,,RLS_A04_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,1.0,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335676,128.0,0.6163141993957704,73.0,0.7824773413897281,9.0,0.9758308157099698,312.5,0.0589123867069486,0.6576283987915408,0.6882175226586102,104.0,109.0,128.0,0.6163141993957704,0.12915041039730513,73.0,0.7824773413897281,0.12766492020214643,9.0,0.9758308157099698,0.017192915131747026,312.5,0.05891238670694865,1.0,0.6576283987915408,104.0,0.6882175226586102
32,RLS_A05_V01,,,stage2_n32_legacy,,,,,,,"[0,2,4,6,8,16,18,20,22,24,26,28,30,14,12,10,7,5,3,1,17,19,21,23,15,29,31,27,25,13,11,9]",,8b8aadd4a744f424,0.00017532233,0.1449282352626323,0.0027841314437836,2.7841314437836e-09,1.9335673619335676,,,,LEGACY_TEACHER_LABEL_COMPATIBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,LEGACY_COMPATIBLE_WITH_WARNINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stage2_n32_gnn_rl_legacy,peeq_guard,mises_P95_top_band_missing_conservative_rank_fill,guard_proxy_not_literal_stage3_peeq_max,missing_top_band_p95_conservative_worst_observed_fill_not_literal_global_mises_max,1.0,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,102.0,,RLS_A05_V01,LEGACY_COMPATIBLE_WITH_WARNINGS,1.0,conservative_worst_observed_plus_epsilon_for_rank_reward_compatibility_only,1.9335673619335676,113.0,0.661631419939577,155.0,0.5347432024169184,38.0,0.8882175226586103,312.5,0.0589123867069486,0.6287764350453171,0.7069486404833837,123.0,98.0,113.0,0.661631419939577,0.11003283314533864,155.0,0.5347432024169184,0.17311879398249094,38.0,0.8882175226586103,0.03323833914872754,312.5,0.05891238670694865,1.0,0.6287764350453171,123.0,0.7069486404833837
